customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability,churn_pred
C103108,Female,1,No,Yes,54,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),46.31,2493.34,Yes,0.4058495042449702,No
C103109,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),47.69,197.44,No,0.3614766462381944,No
C103110,Female,1,No,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.6,2750.48,No,0.6711815164608036,Yes
C103111,Male,1,No,No,62,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),39.11,2471.59,No,0.14718800675903632,No
C103112,Female,0,Yes,No,43,Yes,No,DSL,Yes,No internet service,No,Yes,No,No,One year,No,Credit card (automatic),34.48,1435.35,No,0.17304355634451923,No
C103113,Female,1,Yes,No,43,Yes,Yes,No,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,28.76,1241.28,Yes,0.5398490767316111,Yes
C103114,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,63.69,3075.87,No,0.4689316298712369,No
C103115,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,72.54,429.81,Yes,0.5644684887924701,Yes
C103116,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,60.32,1661.48,Yes,0.47606145201633887,No
C103117,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Two year,Yes,Mailed check,71.68,0.0,Yes,0.22183526105483423,No
C103118,Female,1,No,Yes,37,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),64.35,2310.62,No,0.40082058629858386,No
C103119,Male,1,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,47.97,842.46,Yes,0.33124937165419405,No
C103120,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,59.84,2684.8,Yes,0.3367968310112823,No
C103121,Female,1,Yes,No,66,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,46.31,3039.51,Yes,0.5970048198018918,Yes
C103122,Female,0,No,Yes,46,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),57.34,2642.83,No,0.2887560237954412,No
C103123,Male,0,Yes,No,47,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.32,1930.26,Yes,0.5152944652103749,Yes
C103124,Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.89,160.97,Yes,0.611900330825044,Yes
C103125,Female,0,No,No,23,Yes,No phone service,No,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),44.52,1100.26,No,0.1069827247061968,No
C103126,Male,1,Yes,No,43,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),56.9,2459.66,No,0.22499087723877184,No
C103127,Female,1,No,No,22,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.65,1286.47,No,0.6297596138546147,Yes
C103128,Female,0,No,No,2,No,No,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,57.8,183.68,No,0.3407967153097141,No
C103129,Female,0,Yes,No,52,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),48.79,2610.82,Yes,0.24301845198748387,No
C103130,Female,0,Yes,Yes,36,No,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,61.08,2222.74,Yes,0.4759493877248851,No
C103131,Female,1,No,No,29,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,46.37,1319.01,Yes,0.2668134884337794,No
C103132,Female,1,No,Yes,66,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,81.24,5318.98,Yes,0.7134838392007216,Yes
C103133,Male,1,Yes,Yes,6,No,No phone service,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,29.35,209.45,No,0.291388690943545,No
C103134,Female,1,Yes,No,15,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),49.95,703.39,No,0.26750164771979146,No
C103135,Female,0,No,Yes,46,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),45.43,2089.65,No,0.13705390227146286,No
C103136,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,73.3,5272.85,No,0.45164078047693146,No
C103137,Male,1,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),49.74,1833.22,Yes,0.3901373198197045,No
C103138,Female,0,No,Yes,51,Yes,No phone service,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,29.41,1472.55,No,0.4587833172279568,No
C103139,Male,1,No,Yes,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.81,2685.62,No,0.5982355469217465,Yes
C103140,Female,1,No,No,6,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,77.08,515.55,No,0.7490422643338661,Yes
C103141,Male,1,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,66.15,419.29,No,0.609580926021871,Yes
C103142,Female,0,No,No,43,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),34.84,1457.12,Yes,0.3329321156641401,No
C103143,Male,1,Yes,No,48,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,37.47,1795.06,No,0.2426973635417546,No
C103144,Female,0,Yes,Yes,56,Yes,No phone service,DSL,No,Yes,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),43.11,2462.14,Yes,0.23406305823913193,No
C103145,Female,1,No,No,56,Yes,Yes,DSL,Yes,No,No,Yes,No,No internet service,One year,Yes,Electronic check,38.35,2148.62,Yes,0.438402117906134,No
C103146,Female,1,Yes,Yes,8,No,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,75.19,582.76,Yes,0.3174869674186364,No
C103147,Female,1,No,No,36,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,66.33,2370.94,No,0.3080325555172813,No
C103148,Male,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,72.05,77.12,Yes,0.6617982708004536,Yes
C103149,Male,0,No,No,58,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.81,3226.12,Yes,0.3949415023418798,No
C103150,Female,0,No,No,72,No,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),44.73,3226.23,No,0.27702534399725204,No
C103151,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,47.19,2989.72,No,0.553852868422534,Yes
C103152,Female,0,No,No,72,Yes,Yes,No,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,21.15,1583.1,Yes,0.2894513501518212,No
C103153,Male,1,No,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),68.01,3582.07,No,0.2737399081902364,No
C103154,Female,1,Yes,Yes,7,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,56.53,429.92,Yes,0.3011198203245388,No
C103155,Male,0,Yes,No,14,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,31.99,407.81,Yes,0.49638411927651743,No
C103156,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,71.96,968.54,Yes,0.6848850788504877,Yes
C103157,Female,1,Yes,No,9,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),43.3,381.81,No,0.3202619966483037,No
C103158,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),63.69,302.08,No,0.3620840616991178,No
C103159,Female,1,No,No,39,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,41.2,1574.24,No,0.6438984492010116,Yes
C103160,Male,1,No,No,47,No,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),26.76,1250.54,No,0.3990620984617009,No
C103161,Female,1,No,No,71,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),70.27,4978.13,No,0.4263660537980729,No
C103162,Male,1,No,Yes,43,Yes,Yes,No,No,Yes,No,No,No,No,Two year,No,Mailed check,30.03,1331.37,No,0.0896824244764596,No
C103163,Female,1,No,No,69,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.0,4189.71,Yes,0.588425022247667,Yes
C103164,Male,1,Yes,No,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.1,2690.07,Yes,0.4624110613946884,No
C103165,Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,63.13,2065.92,Yes,0.7386860501462932,Yes
C103166,Female,0,No,Yes,41,Yes,No,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,45.72,1860.79,Yes,0.5163498743445816,Yes
C103167,Male,1,No,No,45,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,73.72,3260.56,No,0.60104597757502,Yes
C103168,Male,0,No,No,41,Yes,No phone service,DSL,No internet service,No,No,Yes,No,No,Two year,Yes,Mailed check,36.4,1508.94,No,0.09510039891186366,No
C103169,Male,1,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),65.53,1427.73,Yes,0.5826843194172093,Yes
C103170,Male,1,No,No,45,Yes,No,No,No,No,No,No,No,Yes,One year,No,Credit card (automatic),40.28,1807.06,No,0.21608653448942583,No
C103171,Male,1,No,No,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,68.82,3101.21,No,0.7982824512758251,Yes
C103172,Male,1,Yes,Yes,46,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),36.67,1675.73,No,0.22834242496757304,No
C103173,Female,0,No,No,1,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,52.72,26.26,Yes,0.5201629366414241,Yes
C103174,Male,1,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,68.19,3247.44,No,0.44151636349248874,No
C103175,Male,0,No,Yes,65,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,42.77,2781.85,No,0.5401336032148982,Yes
C103176,Male,1,No,No,34,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,67.84,2289.34,No,0.2508787014869505,No
C103177,Male,1,No,Yes,66,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,60.15,4022.28,No,0.7295579806948956,Yes
C103178,Male,1,No,No,36,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),34.53,1233.16,No,0.4347318210672185,No
C103179,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),59.92,2952.54,No,0.5337049462494892,Yes
C103180,Male,0,No,Yes,61,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,38.31,2352.46,Yes,0.5481859729819387,Yes
C103181,Male,1,No,Yes,10,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,62.46,575.9,No,0.5543306221776676,Yes
C103182,Female,0,No,Yes,23,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),56.37,1283.04,No,0.26371973473870874,No
C103183,Female,0,No,No,20,Yes,No,No,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),33.04,639.55,No,0.26314673471141214,No
C103184,Male,1,Yes,No,58,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),64.77,3694.5,Yes,0.396958150746722,No
C103185,Male,1,Yes,No,63,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),51.72,3299.92,Yes,0.24808061407988485,No
C103186,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.99,337.93,Yes,0.5558044818149162,Yes
C103187,Male,0,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,44.3,1005.27,Yes,0.322101229124889,No
C103188,Male,1,Yes,No,20,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.15,1142.57,No,0.5782579841494512,Yes
C103189,Female,1,No,Yes,57,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),64.37,3693.76,No,0.5040128322095951,Yes
C103190,Male,1,No,Yes,14,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,43.74,670.83,No,0.34728177117039216,No
C103191,Female,1,No,No,62,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),58.1,3633.14,No,0.42357707542345635,No
C103192,Male,0,Yes,No,37,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,One year,Yes,Electronic check,29.07,1074.13,No,0.31288328830093537,No
C103193,Female,1,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.69,3301.19,No,0.7078576266945349,Yes
C103194,Male,1,Yes,No,13,Yes,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),42.61,609.28,No,0.44494144352350645,No
C103195,Female,0,No,Yes,21,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.57,1160.41,No,0.2927387902640235,No
C103196,Female,0,No,No,25,No,Yes,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,42.85,1081.25,No,0.5026163471204719,Yes
C103197,Male,0,No,No,45,Yes,Yes,No,No,No,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,40.77,1851.15,No,0.1698072328740029,No
C103198,Male,0,No,No,64,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,72.57,4617.61,Yes,0.3398020936467453,No
C103199,Female,1,No,No,62,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.77,4205.93,No,0.5100783917690255,Yes
C103200,Female,0,No,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,39.5,2489.35,No,0.543566896190788,Yes
C103201,Female,0,Yes,No,52,No,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,15.82,813.1,No,0.4228759750546729,No
C103202,Female,1,No,Yes,19,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,82.33,1532.76,Yes,0.7220944744249471,Yes
C103203,Female,0,No,Yes,59,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.39,3426.77,No,0.4852867287981525,No
C103204,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,Two year,No,Credit card (automatic),67.7,3650.77,Yes,0.20042331990340526,No
C103205,Male,1,Yes,Yes,63,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.59,3661.36,No,0.41929129095794515,No
C103206,Female,0,No,Yes,37,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No,One year,Yes,Electronic check,55.25,2062.46,Yes,0.4735867722513651,No
C103207,Male,1,No,Yes,38,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.56,1599.23,No,0.36017047739593483,No
C103208,Female,1,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,59.23,1912.89,Yes,0.7432720817433427,Yes
C103209,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.42,3565.72,Yes,0.5461390463859851,Yes
C103210,Male,1,No,No,44,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.13,2348.67,Yes,0.6368138102977554,Yes
C103211,Male,1,No,No,41,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),63.12,2667.92,Yes,0.6483379114791326,Yes
C103212,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),69.44,3679.81,No,0.31533617165068306,No
C103213,Male,1,Yes,Yes,71,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,44.68,3176.5,Yes,0.2674327843256625,No
C103214,Female,0,No,No,39,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,49.91,1960.67,No,0.16373822076701958,No
C103215,Male,0,No,No,6,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,47.09,328.15,Yes,0.579818205377256,Yes
C103216,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),74.2,4852.88,Yes,0.5201510468195006,Yes
C103217,Male,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),69.99,21.74,Yes,0.5048720969726213,Yes
C103218,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),71.72,3144.35,Yes,0.32530505593588455,No
C103219,Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No internet service,One year,No,Mailed check,62.81,3673.08,No,0.30691652177399775,No
C103220,Male,1,No,Yes,27,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),66.71,1807.97,No,0.4228608848317762,No
C103221,Male,1,No,No,56,No,Yes,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,No,Electronic check,38.12,2102.41,Yes,0.5679985843861947,Yes
C103222,Male,1,Yes,Yes,67,No,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),63.59,4295.24,No,0.19042389432319548,No
C103223,Male,0,Yes,Yes,44,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,75.35,3301.57,Yes,0.6583014508629373,Yes
C103224,Female,0,No,No,69,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,38.11,2629.63,No,0.5217446510324181,Yes
C103225,Male,1,No,No,0,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,63.01,53.07,Yes,0.7447568287688787,Yes
C103226,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,71.52,2849.72,Yes,0.6741563081549419,Yes
C103227,Female,1,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),76.7,1701.49,No,0.40053600783239257,No
C103228,Female,0,Yes,No,17,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),57.83,974.62,No,0.4446169513665366,No
C103229,Male,0,No,No,61,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),72.17,4398.48,Yes,0.3726235924432658,No
C103230,Female,0,No,No,65,Yes,No,No,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,27.33,1790.85,No,0.08865625681387673,No
C103231,Male,1,Yes,No,10,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),43.88,448.52,No,0.40364213477101857,No
C103232,Male,0,No,Yes,34,No,No,Fiber optic,No internet service,No,No,Yes,No,No,One year,No,Mailed check,49.07,1691.07,No,0.22043193617443654,No
C103233,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),69.23,84.68,No,0.28869349386315896,No
C103234,Female,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),65.57,1669.09,No,0.4901001652596821,No
C103235,Female,1,No,Yes,71,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),42.1,3037.91,Yes,0.3879653854745562,No
C103236,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),63.15,966.06,Yes,0.5279597402534849,Yes
C103237,Male,1,Yes,No,39,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),51.42,1971.76,No,0.2175201091975171,No
C103238,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),62.44,1359.57,No,0.3314779405171297,No
C103239,Female,1,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),60.71,523.93,Yes,0.1888085552911089,No
C103240,Male,0,No,No,40,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,31.12,1218.42,Yes,0.28404863708649775,No
C103241,Female,1,Yes,Yes,26,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,64.87,1681.17,Yes,0.7120842145240976,Yes
C103242,Male,1,Yes,Yes,19,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,63.75,1267.32,Yes,0.7026132500080599,Yes
C103243,Female,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),68.05,4189.92,No,0.4522748328230261,No
C103244,Female,0,No,No,58,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,46.37,2705.36,No,0.20798775578384157,No
C103245,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,61.96,3715.6,Yes,0.7223186836824611,Yes
C103246,Male,1,Yes,No,37,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,59.79,2208.58,No,0.5455504335224393,Yes
C103247,Female,1,No,No,18,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,46.76,826.18,No,0.36736859436772024,No
C103248,Female,0,No,Yes,72,No,Yes,DSL,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,40.44,2967.03,Yes,0.46459367583850164,No
C103249,Female,0,No,No,56,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,54.68,3056.86,Yes,0.306617417755639,No
C103250,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,66.0,713.06,No,0.44634702299380374,No
C103251,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,58.64,1467.08,Yes,0.7397929908741142,Yes
C103252,Female,1,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,68.85,1528.94,No,0.352967653760263,No
C103253,Female,0,No,Yes,13,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,41.39,522.9,No,0.5039714982984561,Yes
