customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C103006,Male,0,No,Yes,45,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),55.96,2460.98,No
C103007,Male,0,No,Yes,55,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,31.55,1746.99,No
C103008,Male,0,No,No,68,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),42.92,2983.24,No
C103009,Male,1,No,Yes,10,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),39.12,374.27,Yes
C103010,Female,1,Yes,No,51,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),56.02,2841.86,Yes
C103011,Male,1,Yes,No,66,Yes,No phone service,No,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),46.61,3054.89,No
C103012,Female,0,Yes,No,58,Yes,No,DSL,No internet service,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),44.77,2568.39,No
C103013,Female,0,No,No,5,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,57.85,272.27,No
C103014,Female,1,No,Yes,17,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,27.92,500.6,No
C103015,Female,0,No,Yes,68,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.8,3010.57,No
C103016,Male,1,No,No,9,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),64.34,619.68,Yes
C103017,Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,66.6,1016.87,No
C103018,Female,0,No,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,87.12,4620.09,Yes
C103019,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,45.78,1621.94,No
C103020,Male,1,No,No,68,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.63,4476.64,No
C103021,Male,0,No,Yes,61,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.23,3302.73,No
C103022,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,69.03,705.67,Yes
C103023,Female,0,Yes,No,25,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),61.82,1559.24,No
C103024,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,64.46,2334.07,Yes
C103025,Female,1,No,No,7,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),69.85,477.59,Yes
C103026,Male,0,No,No,28,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,47.09,1284.4,Yes
C103027,Female,0,Yes,Yes,49,Yes,Yes,No,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,37.01,1835.8,No
C103028,Male,0,No,No,3,No,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),50.79,133.67,No
C103029,Male,1,Yes,Yes,53,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),43.87,2281.13,No
C103030,Female,1,No,Yes,53,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),67.5,3574.65,No
C103031,Male,0,Yes,Yes,29,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),46.52,1286.68,Yes
C103032,Female,1,Yes,No,65,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,One year,No,Electronic check,72.12,4748.74,Yes
C103033,Female,1,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,51.32,2517.5,No
C103034,Male,1,Yes,Yes,24,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,No internet service,One year,No,Mailed check,56.28,1358.19,No
C103035,Female,1,Yes,Yes,61,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,37.21,2271.85,Yes
C103036,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,53.38,3397.25,Yes
C103037,Male,0,No,No,0,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,Month-to-month,No,Electronic check,45.13,5.61,Yes
C103038,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,One year,Yes,Credit card (automatic),60.95,1872.53,No
C103039,Male,1,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,One year,No,Mailed check,65.43,3049.42,No
C103040,Female,0,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,66.23,3497.95,No
C103041,Male,0,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),69.75,3145.82,No
C103042,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.76,5511.35,Yes
C103043,Male,0,No,No,33,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,40.6,1294.91,Yes
C103044,Female,1,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,One year,Yes,Electronic check,61.34,721.49,No
C103045,Female,1,No,No,14,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,41.93,529.23,No
C103046,Female,1,No,No,60,Yes,No,DSL,No internet service,Yes,No internet service,No,No,Yes,One year,No,Electronic check,41.27,2446.02,Yes
C103047,Female,0,No,No,24,No,No,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),39.38,990.3,No
C103048,Female,1,No,No,68,Yes,No,DSL,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),52.23,3533.18,No
C103049,Female,1,Yes,Yes,29,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,40.03,1125.57,No
C103050,Female,0,No,No,29,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),39.33,1146.77,No
C103051,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,71.37,4197.38,Yes
C103052,Female,0,No,No,37,No,Yes,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),28.37,1022.05,Yes
C103053,Male,0,No,No,54,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),57.32,3125.1,No
C103054,Male,1,Yes,No,56,Yes,No,No,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),17.74,989.67,No
C103055,Female,1,No,Yes,37,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),61.94,2292.33,No
C103056,Female,1,No,Yes,70,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,66.8,4675.26,Yes
C103057,Female,1,No,No,22,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,39.71,883.51,No
C103058,Female,0,No,No,53,Yes,Yes,No,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),21.76,1146.14,No
C103059,Male,1,No,Yes,63,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,45.27,2905.64,Yes
C103060,Female,1,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,57.42,1694.06,Yes
C103061,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,62.38,122.26,No
C103062,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.46,1070.93,Yes
C103063,Female,1,No,No,26,Yes,Yes,No,No,No,Yes,No,No,No,Two year,Yes,Electronic check,21.49,525.11,Yes
C103064,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,43.73,1035.95,No
C103065,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,59.06,1442.24,No
C103066,Female,1,No,Yes,49,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.88,2973.97,Yes
C103067,Male,1,No,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,67.73,2356.06,No
C103068,Male,1,No,No,6,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Mailed check,32.92,155.9,No
C103069,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.32,310.02,No
C103070,Female,0,No,No,43,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,66.39,2853.64,No
C103071,Female,1,Yes,Yes,31,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),54.69,1705.98,No
C103072,Female,1,No,Yes,45,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.47,2920.68,No
C103073,Male,1,No,Yes,10,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,71.44,721.04,No
C103074,Male,0,No,Yes,71,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,68.83,4894.62,No
C103075,Female,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,73.95,327.14,No
C103076,Female,0,No,Yes,17,No,No,DSL,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,37.47,596.04,No
C103077,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,64.23,4609.42,No
C103078,Male,0,No,Yes,46,Yes,No,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,15.0,685.18,No
C103079,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.01,3564.51,Yes
C103080,Female,1,Yes,No,1,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.01,0.0,No
C103081,Male,1,No,Yes,24,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,60.17,1474.9,Yes
C103082,Female,1,Yes,No,28,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,44.06,1269.36,No
C103083,Male,0,No,No,47,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,35.04,1623.64,Yes
C103084,Female,1,Yes,Yes,45,Yes,Yes,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,26.43,1141.23,Yes
C103085,Male,1,No,No,17,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),42.15,756.68,Yes
C103086,Female,1,No,Yes,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,57.56,35.19,Yes
C103087,Male,1,No,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),66.96,4265.11,Yes
C103088,Male,1,No,No,59,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),33.85,1908.18,No
C103089,Male,0,No,No,46,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,73.75,3413.71,No
C103090,Female,0,No,No,70,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49.79,3456.76,No
C103091,Male,1,Yes,No,32,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,74.16,2342.55,No
C103092,Male,1,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.95,1519.07,Yes
C103093,Male,0,Yes,No,21,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,57.92,1274.94,Yes
C103094,Female,0,Yes,No,11,No,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),36.58,419.48,Yes
C103095,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,53.03,1694.8,No
C103096,Male,1,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),69.9,705.92,Yes
C103097,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.17,3027.53,No
C103098,Male,1,No,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,63.35,2137.27,No
C103099,Male,1,Yes,No,56,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),73.92,4135.03,No
C103100,Female,0,No,Yes,24,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,55.26,1409.7,No
C103101,Female,0,No,No,4,No,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,43.51,184.64,No
C103102,Male,1,No,Yes,9,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,61.23,535.19,Yes
C103103,Female,1,No,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),56.87,3979.39,No
C103104,Male,1,No,Yes,31,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,37.58,1225.48,No
C103105,Male,1,No,No,38,No,No,DSL,No,No,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.51,1180.9,Yes
C103106,Female,1,No,No,40,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,38.46,1495.33,Yes
C103107,Male,1,Yes,Yes,65,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,46.32,3044.85,No
C103108,Female,1,No,Yes,54,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),46.31,2493.34,Yes
C103109,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),47.69,197.44,No
C103110,Female,1,No,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.6,2750.48,No
C103111,Male,1,No,No,62,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),39.11,2471.59,No
C103112,Female,0,Yes,No,43,Yes,No,DSL,Yes,No internet service,No,Yes,No,No,One year,No,Credit card (automatic),34.48,1435.35,No
C103113,Female,1,Yes,No,43,Yes,Yes,No,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,28.76,1241.28,Yes
C103114,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,63.69,3075.87,No
C103115,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,72.54,429.81,Yes
C103116,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,60.32,1661.48,Yes
C103117,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Two year,Yes,Mailed check,71.68,0.0,Yes
C103118,Female,1,No,Yes,37,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),64.35,2310.62,No
C103119,Male,1,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,47.97,842.46,Yes
C103120,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,59.84,2684.8,Yes
C103121,Female,1,Yes,No,66,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,46.31,3039.51,Yes
C103122,Female,0,No,Yes,46,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),57.34,2642.83,No
C103123,Male,0,Yes,No,47,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.32,1930.26,Yes
C103124,Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.89,160.97,Yes
C103125,Female,0,No,No,23,Yes,No phone service,No,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),44.52,1100.26,No
C103126,Male,1,Yes,No,43,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),56.9,2459.66,No
C103127,Female,1,No,No,22,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.65,1286.47,No
C103128,Female,0,No,No,2,No,No,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,57.8,183.68,No
C103129,Female,0,Yes,No,52,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),48.79,2610.82,Yes
C103130,Female,0,Yes,Yes,36,No,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,61.08,2222.74,Yes
C103131,Female,1,No,No,29,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,46.37,1319.01,Yes
C103132,Female,1,No,Yes,66,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,81.24,5318.98,Yes
C103133,Male,1,Yes,Yes,6,No,No phone service,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,29.35,209.45,No
C103134,Female,1,Yes,No,15,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),49.95,703.39,No
C103135,Female,0,No,Yes,46,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),45.43,2089.65,No
C103136,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,73.3,5272.85,No
C103137,Male,1,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),49.74,1833.22,Yes
C103138,Female,0,No,Yes,51,Yes,No phone service,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,29.41,1472.55,No
C103139,Male,1,No,Yes,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.81,2685.62,No
C103140,Female,1,No,No,6,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,77.08,515.55,No
C103141,Male,1,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,66.15,419.29,No
C103142,Female,0,No,No,43,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),34.84,1457.12,Yes
C103143,Male,1,Yes,No,48,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,37.47,1795.06,No
C103144,Female,0,Yes,Yes,56,Yes,No phone service,DSL,No,Yes,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),43.11,2462.14,Yes
C103145,Female,1,No,No,56,Yes,Yes,DSL,Yes,No,No,Yes,No,No internet service,One year,Yes,Electronic check,38.35,2148.62,Yes
C103146,Female,1,Yes,Yes,8,No,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,75.19,582.76,Yes
C103147,Female,1,No,No,36,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,66.33,2370.94,No
C103148,Male,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,72.05,77.12,Yes
C103149,Male,0,No,No,58,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.81,3226.12,Yes
C103150,Female,0,No,No,72,No,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),44.73,3226.23,No
C103151,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,47.19,2989.72,No
C103152,Female,0,No,No,72,Yes,Yes,No,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,21.15,1583.1,Yes
C103153,Male,1,No,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),68.01,3582.07,No
C103154,Female,1,Yes,Yes,7,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,56.53,429.92,Yes
C103155,Male,0,Yes,No,14,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,31.99,407.81,Yes
C103156,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,71.96,968.54,Yes
C103157,Female,1,Yes,No,9,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),43.3,381.81,No
C103158,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),63.69,302.08,No
C103159,Female,1,No,No,39,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,41.2,1574.24,No
C103160,Male,1,No,No,47,No,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),26.76,1250.54,No
C103161,Female,1,No,No,71,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),70.27,4978.13,No
C103162,Male,1,No,Yes,43,Yes,Yes,No,No,Yes,No,No,No,No,Two year,No,Mailed check,30.03,1331.37,No
C103163,Female,1,No,No,69,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.0,4189.71,Yes
C103164,Male,1,Yes,No,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.1,2690.07,Yes
C103165,Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,63.13,2065.92,Yes
C103166,Female,0,No,Yes,41,Yes,No,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,45.72,1860.79,Yes
C103167,Male,1,No,No,45,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,73.72,3260.56,No
C103168,Male,0,No,No,41,Yes,No phone service,DSL,No internet service,No,No,Yes,No,No,Two year,Yes,Mailed check,36.4,1508.94,No
C103169,Male,1,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),65.53,1427.73,Yes
C103170,Male,1,No,No,45,Yes,No,No,No,No,No,No,No,Yes,One year,No,Credit card (automatic),40.28,1807.06,No
C103171,Male,1,No,No,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,68.82,3101.21,No
C103172,Male,1,Yes,Yes,46,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),36.67,1675.73,No
C103173,Female,0,No,No,1,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,52.72,26.26,Yes
C103174,Male,1,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,68.19,3247.44,No
C103175,Male,0,No,Yes,65,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,42.77,2781.85,No
C103176,Male,1,No,No,34,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,67.84,2289.34,No
C103177,Male,1,No,Yes,66,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,60.15,4022.28,No
C103178,Male,1,No,No,36,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),34.53,1233.16,No
C103179,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),59.92,2952.54,No
C103180,Male,0,No,Yes,61,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,38.31,2352.46,Yes
C103181,Male,1,No,Yes,10,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,62.46,575.9,No
C103182,Female,0,No,Yes,23,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),56.37,1283.04,No
C103183,Female,0,No,No,20,Yes,No,No,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),33.04,639.55,No
